,BRAND,PRODUCT_NAME,COLOR,MEMORY,STAR_RATING,RATINGS,REVIEWS,RAM,BATTERY_C,SCREEN_SIZE,WARRANTY,OFFER_PRICE,DISCOUNT,MRP
389,Redmi," K20 Pro (Glacier Blue, 256 GB)",Glacier Blue,256,4.5,11573,1669,8.0,4000.0,6.39,1.0,29999,6% off,31999
390,Kechaoda, K9,No Color,0,4.0,0,0,0.0,1700.0,2.4,1.0,949,0 % off,949
391,Kechaoda, K115,No Color,0,4.1,8743,0,0.0,850.0,1.44,1.0,897,0 % off,897
392,Micromax," Bharat 5 Pro (Jet Black, 32 GB)",Jet Black,32,4.0,18488,2542,3.0,5000.0,5.2,1.0,5199,52% off,10999
393,Redmi," Note 7 (Onyx Black, 64 GB)",Onyx Black,64,4.5,173640,16417,4.0,4000.0,6.3,1.0,10799,0 % off,10799
394,Kechaoda, K123,No Color,0,4.3,0,0,0.0,600.0,2.8,1.0,1900,0 % off,1900
395,Motorola," One Vision (Sapphire Gradient, 128 GB)",Sapphire Gradient,128,4.1,9692,1308,4.0,3500.0,6.3,1.0,14999,34% off,22999
396,Zen, Zen M72 Max,No Color,0,3.8,0,0,0.0,2400.0,2.4,1.0,1270,0 % off,1270
397,itel, it5607,No Color,0,4.2,0,0,0.0,2500.0,1.8,1.0,920,26% off,1249
398,Micromax, X421,No Color,0,4.1,0,0,0.0,1800.0,1.77,1.0,795,55% off,1799
399,M,-Smart M-3310,No Color,0,3.7,0,0,0.0,1000.0,1.8,1.0,599,0 % off,599
400,Apple," iPhone 6s (Rose Gold, 128 GB)",Rose Gold,128,4.5,91366,9301,0.0,0.0,4.7,1.0,43490,0 % off,43490
401,Karbonn, K451 Power,No Color,0,3.8,3638,0,0.0,3000.0,2.4,1.0,1039,0 % off,1039
402,Lava," Flair P1 (Black, 2 GB)",Black,2,2.9,0,0,0.0,1400.0,4.025985185185214,1.0,1899,0 % off,1899
403,XOLO," ZX (Midnight Blue, 64 GB)",Midnight Blue,64,3.8,0,0,4.0,3260.0,6.22,1.0,9199,34% off,13999
404,XOLO," ZX (Electric Blue, 128 GB)",Electric Blue,128,4.2,0,0,6.0,3260.0,6.22,1.0,11199,34% off,16999
405,XOLO," ZX (Electric Blue, 64 GB)",Electric Blue,64,3.8,0,0,4.0,3260.0,6.22,1.0,9199,34% off,13999
406,Fox, Sultan,No Color,0,3.9,0,0,0.0,2500.0,2.4,1.0,899,0 % off,899
407,Kechaoda, K28,No Color,0,4.0,0,0,0.0,1700.0,2.4,1.0,999,23% off,1299
408,Asus," ZenFone 5Z (Meteor Silver, 128 GB)",Meteor Silver,128,4.5,21508,4605,6.0,3300.0,6.2,1.0,18999,47% off,36299
409,Apple," iPhone 11 Pro (Silver, 512 GB)",Silver,512,4.7,1129,0,0.0,0.0,5.8,1.0,140300,0 % off,140300
410,Karbonn, KX24,No Color,0,3.9,0,0,0.0,3000.0,2.4,1.0,1199,0 % off,1199
411,Redmi," Note 7 Pro (Nebula Red, 64 GB)",Nebula Red,64,4.5,783395,69216,4.0,4000.0,6.3,1.0,10999,31% off,15999
412,Infinix," Hot 7 (Midnight Black, 64 GB)",Midnight Black,64,4.2,25543,3419,4.0,4000.0,6.19,1.0,9999,0 % off,9999
413,Redmi," K20 Pro (Flame Red, 256 GB)",Flame Red,256,4.5,11573,1669,8.0,4000.0,6.39,1.0,29999,6% off,31999
414,I, Kall K38 New Mobile,No Color,0,3.7,0,0,0.0,800.0,1.8,1.0,599,4% off,599
415,Apple," iPhone 11 Pro Max (Gold, 64 GB)",Gold,64,4.7,0,0,0.0,0.0,6.5,1.0,117100,0 % off,117100
416,Intex, Eco Selfie 2,No Color,0,3.9,0,0,0.0,800.0,1.8,1.0,850,26% off,1149
417,Karbonn, K9 Staar,No Color,0,3.8,5823,0,0.0,1000.0,2.4,1.0,829,38% off,1340
418,Redmi," K20 Pro (Pearl White, 256 GB)",Pearl White,256,4.5,11573,1669,8.0,4000.0,6.39,1.0,29999,6% off,31999
419,Honor," 9N (Midnight Black, 64 GB)",Midnight Black,64,4.3,222007,21217,4.0,3000.0,5.84,1.0,8999,43% off,15999
420,Samsung," Galaxy A70 (White, 128 GB)",White,128,4.4,4646,0,6.0,4500.0,6.7,1.0,21990,28% off,30900
421,Inovu, A7,No Color,0,3.3,0,0,0.0,1000.0,1.77,1.0,649,0 % off,649
422,Inovu, A7,No Color,0,3.3,0,0,0.0,1000.0,1.77,1.0,649,0 % off,649
423,Redmi," Y3 (Bold Red, 32 GB)",Bold Red,32,4.3,18355,1450,3.0,4000.0,6.26,1.0,8252,31% off,11999
424,Muphone, M3000,No Color,0,4.0,0,0,0.0,1800.0,2.4,1.0,849,57% off,1999
425,Muphone, M3000,No Color,0,4.0,0,0,0.0,1800.0,2.4,1.0,849,57% off,1999
426,Muphone, M3000,No Color,0,4.0,0,0,0.0,1800.0,2.4,1.0,849,57% off,1999
427,Muphone, M3000,No Color,0,4.0,0,0,0.0,1800.0,2.4,1.0,849,57% off,1999
428,OPPO," A5 2020 (Mirror Black, 64 GB)",Mirror Black,64,4.4,3540,0,4.0,5000.0,6.5,1.0,12485,21% off,15990
429,Gionee," S11 Lite (Dark Blue, 32 GB)",Dark Blue,32,4.0,5365,0,4.0,3030.0,5.7,1.0,6399,58% off,15490
430,Micromax, Flash X910,No Color,0,3.7,0,0,0.0,4000.0,2.8,1.0,1699,27% off,2349
431,Honor," 8C (Black, 64 GB)",Black,64,4.3,33033,3057,4.0,4000.0,6.26,1.0,8499,43% off,14999
432,Zen, X45+,No Color,0,3.5,0,0,0.0,1000.0,2.4,1.0,959,0 % off,959
433,Apple," iPhone 11 (Green, 128 GB)",Green,128,4.7,10800,0,0.0,0.0,6.1,1.0,73600,0 % off,73600
434,Micromax, X072,No Color,0,3.8,2717,0,0.0,1750.0,1.77,1.0,777,0 % off,777
435,Apple," iPhone 11 (White, 256 GB)",White,256,4.7,10800,0,0.0,0.0,6.1,1.0,84100,0 % off,84100
436,Samsung," Galaxy A20s (Blue, 64 GB)",Blue,64,4.4,0,0,4.0,4000.0,6.5,1.0,13695,8% off,14900
437,Kechaoda, K2,No Color,0,4.0,0,0,0.0,1000.0,1.8,1.0,649,45% off,1199
438,Muphone, M330,No Color,0,3.9,0,0,0.0,1700.0,2.8,1.0,1289,0 % off,1289
439,Apple," iPhone 11 (Purple, 128 GB)",Purple,128,4.7,10800,0,0.0,0.0,6.1,1.0,73600,0 % off,73600
440,Realme," 3 (Diamond Red, 32 GB)",Diamond Red,32,4.4,429660,42807,3.0,4230.0,6.22,1.0,8499,22% off,10999
441,Zen, X56,No Color,0,3.8,0,0,0.0,1700.0,2.4,1.0,1080,0 % off,1080
442,Zen, X56,No Color,0,3.5,0,0,0.0,1700.0,2.4,1.0,976,0 % off,976
443,Samsung," Galaxy A71 (Prism Crush Black, 128 GB)",Prism Crush Black,128,4.6,0,0,8.0,4500.0,6.7,1.0,31500,9% off,34999
444,I, Kall K18 New Combo of Two Mobiles,No Color,0,3.6,0,0,0.0,800.0,1.8,1.0,1199,0 % off,1199
445,Kara, K18,No Color,0,3.4,0,0,0.0,2200.0,2.4,1.0,1099,0 % off,1099
446,Blackbear, D-102,No Color,0,3.8,0,0,0.0,1500.0,2.4,1.0,1290,0 % off,1290
447,Samsung, Guru Music 2 SM-B310E,No Color,0,4.1,3927,0,0.0,800.0,4.025985185185214,1.0,1880,3% off,1950
448,Gfive, Z8,No Color,0,3.6,0,0,0.0,2200.0,2.4,1.0,882,0 % off,882
449,Micromax, X811,No Color,0,3.8,0,0,0.0,1000.0,2.8,1.0,1099,0 % off,1099
450,Forme, L900,No Color,0,3.3,0,0,0.0,1650.0,2.4,1.0,1090,0 % off,1090
451,I, Kall K66 Combo Of Two Mobile,No Color,0,3.5,5358,0,0.0,1000.0,1.8,1.0,1099,26% off,1499
452,Fox, Gama,No Color,0,3.9,0,0,0.0,2500.0,1.8,1.0,899,0 % off,899
453,Samsung," Galaxy S10e (Prism White, 128 GB)",Prism White,128,4.5,0,0,6.0,3100.0,5.8,1.0,47300,19% off,59000
454,Intex, Turbo 220,No Color,0,4.1,0,0,0.0,2200.0,2.4,1.0,1029,31% off,1499
455,Samsung, Guru FM Plus,No Color,0,4.2,15771,1595,0.0,800.0,1.5,1.0,1565,5% off,1662
456,Motorola," One Vision (Bronze Gradient, 128 GB)",Bronze Gradient,128,4.1,9692,1308,4.0,3500.0,6.3,1.0,14999,34% off,22999
457,Forme, HERO,No Color,0,3.6,0,0,0.0,1050.0,4.025985185185214,1.0,747,0 % off,747
458,Google," Pixel 3 XL (Just Black, 64 GB)",Just Black,64,4.6,0,0,4.0,3430.0,6.3,1.0,57999,30% off,83000
459,Google," Pixel 3 XL (Clearly White, 128 GB)",Clearly White,128,4.6,0,0,4.0,3430.0,6.3,1.0,54799,40% off,92000
460,Google," Pixel 3 XL (Not Pink, 64 GB)",Not Pink,64,4.6,0,0,4.0,3430.0,6.3,1.0,57999,30% off,83000
461,Easyfone, Amico,No Color,0,3.3,0,0,0.0,1000.0,2.2,1.0,2599,16% off,3100
462,Asus," ZenFone 5Z (Midnight Blue, 64 GB)",Midnight Blue,64,4.5,21508,4605,6.0,3300.0,6.2,1.0,16999,48% off,32999
463,I, Kall K-130,No Color,0,3.6,0,0,0.0,800.0,1.8,1.0,549,6% off,549
464,Samsung," Galaxy M10S (Stainless Black, 32 GB)",Stainless Black,32,4.4,0,0,3.0,4000.0,6.4,1.0,9100,9% off,10000
465,Micromax, X717,No Color,0,3.9,0,0,0.0,1800.0,2.4,1.0,1285,0 % off,1285
466,XOLO," Era 4x (Gold, 16 GB)",Gold,16,4.1,1342,0,2.0,3000.0,5.45,1.0,4299,40% off,7199
467,Peace, Knight,No Color,0,3.5,0,0,0.0,850.0,1.8,1.0,565,0 % off,565
468,ITEL," A46 (FIERY RED, 32 GB)",FIERY RED,32,4.1,0,0,2.0,2400.0,5.45,1.0,5390,10% off,5999
469,Forme, Mini 1,No Color,0,3.8,0,0,0.0,1500.0,2.4,1.0,899,0 % off,899
470,Apple," iPhone 6s Plus (Gold, 32 GB)",Gold,32,4.4,18573,2414,0.0,0.0,5.5,1.0,33999,2% off,34900
471,Kara, Bright,No Color,0,3.6,0,0,0.0,1350.0,1.8,1.0,679,0 % off,679
472,Kara, Bright,No Color,0,3.6,0,0,0.0,1350.0,1.8,1.0,679,0 % off,679
473,Tambo, A2200,No Color,0,4.0,0,0,0.0,1000.0,2.2,1.0,990,44% off,1790
474,I, Kall K3312,No Color,0,3.5,7943,0,0.0,1000.0,1.8,1.0,1199,0 % off,1199
475,DETEL, D1 Star,No Color,0,3.6,0,0,0.0,1000.0,2.4,1.0,699,53% off,1499
476,Micromax, X282,No Color,0,3.8,0,0,0.0,1400.0,2.6,1.0,2599,0 % off,2599
477,Tecno," Camon I Sky 2 (Champagne Gold, 16 GB)",Champagne Gold,16,4.1,0,0,2.0,3050.0,5.5,1.0,6089,32% off,8999
478,Yu," Ace (Charcoal Grey, 16 GB)",Charcoal Grey,16,4.1,60932,7916,2.0,4000.0,5.45,1.0,4299,46% off,7999
479,Lava, KKT 34i,No Color,0,3.6,0,0,0.0,1800.0,2.4,1.0,1599,0 % off,1599
480,Kechaoda, K-55 Plus,No Color,0,4.0,6171,0,0.0,850.0,1.77,1.0,920,38% off,1499
481,Gfive, U873 Combo of Two,No Color,0,3.8,0,0,0.0,1000.0,1.8,1.0,1099,0 % off,1099
482,Gfive, U873 Combo of Two,No Color,0,3.8,0,0,0.0,1000.0,1.8,1.0,1099,0 % off,1099
483,Nokia," 3.2 (Black, 16 GB)",Black,16,3.7,0,0,2.0,4000.0,6.26,1.0,6390,37% off,10199
484,Peace, P1,No Color,0,3.7,1164,0,0.0,850.0,1.8,1.0,574,31% off,574
485,UNI, N21,No Color,0,3.2,0,0,0.0,1000.0,1.8,1.0,699,0 % off,699
486,Apple," iPhone 11 Pro Max (Gold, 512 GB)",Gold,512,4.7,0,0,0.0,0.0,6.5,1.0,150800,0 % off,150800
487,Apple," iPhone 11 Pro Max (Midnight Green, 512 GB)",Midnight Green,512,4.7,0,0,0.0,0.0,6.5,1.0,150800,0 % off,150800
488,Muphone, M510,No Color,0,3.7,0,0,0.0,1700.0,2.4,1.0,1099,45% off,1999
489,I, Kall K23 New Mobile,No Color,0,3.6,1165,0,0.0,1000.0,1.8,1.0,639,20% off,639
490,Trio, T6,No Color,0,3.1,0,0,0.0,800.0,2.4,1.0,680,31% off,680
491,XOLO," Era 4x (Gold, 16 GB)",Gold,16,4.1,0,0,1.0,3000.0,5.45,1.0,4299,0 % off,4299
492,tambo, A1806,No Color,0,0.0,0,0,0.0,1000.0,1.8,1.0,790,0 % off,790
493,Intex," Aqua Trend (Silver, 16 GB)",Silver,16,3.8,0,0,2.0,3000.0,4.025985185185214,1.0,6490,0 % off,6490
494,Karbonn, K9,No Color,0,4.0,4193,0,0.0,1800.0,2.6,1.0,1129,18% off,1390
495,Forme, Hope H1,No Color,0,3.8,0,0,0.0,1800.0,2.6,1.0,1025,0 % off,1025
496,Micromax, X603,No Color,0,3.8,0,0,0.0,1000.0,2.4,1.0,1048,0 % off,1048
497,Easyfone, Royale,No Color,0,4.2,0,0,0.0,700.0,2.4,1.0,3399,9% off,3750
498,Forme, Hope H1,No Color,0,3.8,0,0,0.0,1800.0,2.6,1.0,1069,0 % off,1069
499,Forme, Hope H1,No Color,0,3.8,0,0,0.0,1800.0,2.6,1.0,1069,0 % off,1069
500,Karbonn, K9 SPY,No Color,0,3.9,0,0,0.0,1750.0,2.4,1.0,1059,23% off,1390
501,Micromax," Spark Go (Rose Gold, 8 GB)",Rose Gold,8,4.0,17338,1542,1.0,2000.0,4.025985185185214,1.0,3299,34% off,4999
502,Panasonic," Eluga A3 (Grey, 16 GB)",Grey,16,3.8,9442,1632,3.0,4000.0,5.2,1.0,11490,0 % off,11490
503,Realme," C1 (Mirror Black, 32 GB)",Mirror Black,32,4.4,31934,2928,3.0,4230.0,6.2,1.0,8499,15% off,9999
504,Smartron," t-phone T5511 (Classic Grey, 64 GB)",Classic Grey,64,3.3,0,0,4.0,3000.0,5.5,1.0,9290,0 % off,9290
505,Karbonn," Vue 1 (Silver Blue, 8 GB)",Silver Blue,8,4.1,0,0,1.0,2300.0,5.3,1.0,3249,0 % off,3249
506,Karbonn," Vue 1 (Black, 8 GB)",Black,8,4.1,0,0,1.0,2300.0,5.3,1.0,3249,0 % off,3249
507,EcoTel, E16,No Color,0,0.0,0,0,0.0,1000.0,1.8,1.0,599,50% off,1199
508,I, Kall K28 Combo of Two Mobiles,No Color,0,3.4,0,0,0.0,1500.0,2.4,1.0,1299,45% off,2398
509,I, Kall K28 Combo of Two Mobiles,No Color,0,3.4,0,0,0.0,1500.0,2.4,1.0,1199,50% off,2398
510,Gfive, U707,No Color,0,3.7,2767,0,0.0,950.0,1.8,1.0,625,30% off,625
511,Tork, T19 Shine,No Color,0,3.4,0,0,0.0,2500.0,2.4,1.0,1149,11% off,1299
512,Realme," 3 Pro (Carbon Grey, 64 GB)",Carbon Grey,64,4.5,329008,39699,4.0,4045.0,6.3,1.0,13999,12% off,15999
513,Realme," 3 Pro (Nitro Blue, 64 GB)",Nitro Blue,64,4.5,122173,14204,6.0,4045.0,6.3,1.0,15999,11% off,17999
514,Realme," 3 Pro (Lightning Purple, 128 GB)",Lightning Purple,128,4.5,122173,14204,6.0,4045.0,6.3,1.0,16999,15% off,19999
515,Realme," 3 Pro (Carbon Grey, 128 GB)",Carbon Grey,128,4.5,122173,14204,6.0,4045.0,6.3,1.0,16999,15% off,19999
516,Realme," 3 Pro (Nitro Blue, 128 GB)",Nitro Blue,128,4.5,122173,14204,6.0,4045.0,6.3,1.0,16999,15% off,19999
517,Micromax, X707,No Color,0,3.6,0,0,0.0,1000.0,2.4,1.0,898,0 % off,898
518,I, Kall K2180,No Color,0,3.7,9579,1136,0.0,1000.0,1.8,1.0,649,0 % off,649
519,Lava, Spark Icon2,No Color,0,3.4,0,0,0.0,1150.0,2.8,1.0,1175,0 % off,1175
520,I, Kall K18 New,No Color,0,3.7,6978,0,0.0,800.0,1.8,1.0,649,0 % off,649
521,GLX, U505,No Color,0,3.6,0,0,0.0,950.0,1.8,1.0,639,0 % off,639
522,Micromax, X551,No Color,0,3.8,0,0,0.0,1800.0,1.77,1.0,1045,0 % off,1045
523,Gfive, N9 Combo of Three Mobile,No Color,0,3.3,0,0,0.0,950.0,1.8,1.0,1619,0 % off,1619
524,Vivo," NEX (Black, 128 GB)",Black,128,4.2,0,0,8.0,4000.0,6.59,1.0,39990,0 % off,39990
525,Redmi," K20 (Glacier Blue, 128 GB)",Glacier Blue,128,4.5,44050,4802,6.0,4000.0,6.39,1.0,24999,0 % off,24999
526,I, Kall K39,No Color,0,3.7,1873,0,0.0,1500.0,2.4,1.0,799,20% off,799
527,Tork, X1,No Color,0,0.0,0,0,0.0,1000.0,1.8,1.0,799,20% off,799
528,Gfive, U229,No Color,0,3.7,1497,0,0.0,1000.0,1.8,1.0,499,61% off,1299
529,Honor," 9N (Sapphire Blue, 64 GB)",Sapphire Blue,64,4.3,222007,21217,4.0,3000.0,5.84,1.0,8999,43% off,15999
530,Honor," 9N (Sapphire Blue, 128 GB)",Sapphire Blue,128,4.3,222007,21217,4.0,3000.0,5.84,1.0,9499,52% off,19999
531,Itel, IT5025,No Color,0,4.1,0,0,0.0,1200.0,2.4,1.0,995,20% off,1249
532,OPPO," K3 (Jade Black, 64 GB)",Jade Black,64,4.4,0,0,6.0,3765.0,6.5,1.0,18905,24% off,24990
533,Apple," iPhone 11 Pro (Gold, 512 GB)",Gold,512,4.7,1129,0,0.0,0.0,5.8,1.0,140300,0 % off,140300
534,Forme, Q600,No Color,0,3.4,0,0,0.0,1050.0,4.025985185185214,1.0,844,0 % off,844
535,HTC," Wildfire X (Blue, 32 GB)",Blue,32,3.9,0,0,3.0,3300.0,6.22,1.0,8499,34% off,12999
536,Apple," iPhone 7 (Gold, 128 GB)",Gold,128,4.5,86163,8695,0.0,0.0,4.7,1.0,34900,47% off,66313
537,Redmi," Y2 (Blue, 64 GB)",Blue,64,4.4,25280,1827,4.0,3080.0,5.99,1.0,10999,18% off,13499
538,Rocktel, R5,No Color,0,3.6,0,0,0.0,1000.0,1.8,1.0,599,0 % off,599
539,I, Kall K-60,No Color,0,4.3,0,0,0.0,1500.0,2.4,1.0,1999,33% off,2999
540,Honor," 9i (Graphite Black, 64 GB)",Graphite Black,64,4.3,69046,10375,4.0,3340.0,5.9,1.0,9499,52% off,19999
541,Kechaoda, K60,No Color,0,4.0,0,0,0.0,3600.0,2.4,1.0,1337,16% off,1599
542,Intex, Eco 105x,No Color,0,4.0,0,0,0.0,1050.0,1.8,1.0,749,31% off,1099
543,Forme, Winner W3,No Color,0,3.9,0,0,0.0,1500.0,2.4,1.0,845,0 % off,845
544,Apple," iPhone 11 Pro (Midnight Green, 512 GB)",Midnight Green,512,4.7,1129,0,0.0,0.0,5.8,1.0,140300,0 % off,140300
545,Samsung," Galaxy Note10 Lite (Aura Red, 128 GB)",Aura Red,128,4.2,0,0,6.0,4500.0,6.7,1.0,41000,4% off,43000
546,I, Kall k111 new,No Color,0,3.7,0,0,0.0,1000.0,2.4,1.0,799,0 % off,799
547,Jmax, M40,No Color,0,3.0,0,0,0.0,1050.0,1.8,1.0,635,42% off,1099
548,Jmax, M40,No Color,0,3.0,0,0,0.0,1050.0,1.8,1.0,635,42% off,1099
549,Jmax, M40,No Color,0,3.0,0,0,0.0,1050.0,1.8,1.0,635,42% off,1099
550,BlackBear, i7,No Color,0,3.8,2364,0,0.0,1550.0,4.025985185185214,1.0,1399,1% off,1420
551,Hicell, C1 Tiger,No Color,0,3.4,0,0,0.0,1050.0,1.8,1.0,539,0 % off,539
552,I, Kall K15 pack of 2,No Color,0,0.0,0,0,0.0,800.0,1.8,1.0,1199,39% off,1998
553,Mymax, A12S,No Color,0,3.4,0,0,0.0,1000.0,1.8,1.0,599,45% off,1099
554,Muphone, M510,No Color,0,3.7,0,0,0.0,1700.0,2.4,1.0,1099,45% off,1999
555,Itel, Magic 1 Max,No Color,0,3.9,0,0,0.0,1900.0,2.8,1.0,1368,23% off,1799
556,EcoTel, E11,No Color,0,3.3,1438,0,0.0,1000.0,1.8,1.0,599,50% off,1199
557,EcoTel, E11,No Color,0,3.3,1438,0,0.0,1000.0,1.8,1.0,599,50% off,1199
558,Salora, Volt 2,No Color,0,4.0,0,0,0.0,2000.0,1.8,1.0,659,40% off,1099
559,Panasonic," P55 Max (Champagne Gold, 16 GB)",Champagne Gold,16,3.9,15179,3111,3.0,5000.0,5.5,1.0,8499,0 % off,8499
560,Intex, Ultra,No Color,0,3.2,0,0,0.0,2350.0,2.4,1.0,1320,0 % off,1320
561,Samsung," Galaxy A20s (Black, 64 GB)",Black,64,4.4,0,0,4.0,4000.0,6.5,1.0,12800,14% off,14900
562,Apple," iPhone XS (Gold, 256 GB)",Gold,256,4.7,8367,0,0.0,0.0,5.8,1.0,76999,25% off,103900
563,1,+1=2 D2,No Color,0,3.4,0,0,0.0,1200.0,1.8,1.0,649,0 % off,649
564,1,+1=2 D2,No Color,0,3.4,0,0,0.0,1200.0,1.8,1.0,569,0 % off,569
565,Karbonn," Platinum P9 (Stary Black Blue, 16 GB)",Stary Black Blue,16,3.8,1227,0,2.0,2500.0,5.45,1.0,3999,50% off,7999
566,Karbonn, K Phone Mashaal,No Color,0,4.2,0,0,0.0,1800.0,2.4,1.0,1399,0 % off,1399
567,Apple," iPhone 11 Pro (Space Grey, 512 GB)",Space Grey,512,4.7,1129,0,0.0,0.0,5.8,1.0,140300,0 % off,140300
568,Honor," 10 Lite (Midnight Black, 32 GB)",Midnight Black,32,4.4,26483,2741,3.0,3400.0,6.21,1.0,8499,39% off,13999
569,Honor," 10 Lite (Sapphire Blue, 64 GB)",Sapphire Blue,64,4.4,13378,1291,6.0,3400.0,6.21,1.0,12199,35% off,18999
570,Honor," 10 Lite (Sapphire Blue, 64 GB)",Sapphire Blue,64,4.4,62915,6707,4.0,3400.0,6.21,1.0,11599,31% off,16999
571,Otho," T1 (Red, 8 GB)",Red,8,0.0,0,0,1.0,2000.0,4.025985185185214,1.0,3999,0 % off,3999
572,Lava, KKT ipro,No Color,0,4.1,0,0,0.0,1750.0,1.8,1.0,1049,0 % off,1049
573,Karbonn, KX24,No Color,0,3.9,0,0,0.0,3000.0,2.4,1.0,1099,30% off,1590
574,Blackbear, B5 Bucket,No Color,0,3.7,0,0,0.0,1050.0,1.8,1.0,649,35% off,649
575,Lava," Z62 (Space Blue, 16 GB)",Space Blue,16,4.1,0,0,2.0,3380.0,4.025985185185214,1.0,5549,25% off,7399
576,Nokia," 7.2 (Cyan Green, 64 GB)",Cyan Green,64,4.2,2591,0,6.0,3500.0,6.3,1.0,18099,18% off,22199
577,Samsung," Galaxy S20 (Cosmic Gray, 128 GB)",Cosmic Gray,128,4.1,0,0,8.0,4000.0,6.2,1.0,70500,4% off,74000
578,Redmi," 7A (Matte Gold, 16 GB)",Matte Gold,16,4.3,350818,26616,2.0,4000.0,5.45,2.0,6499,0 % off,6499
579,BlackZone, TURBO,No Color,0,3.2,0,0,0.0,1800.0,2.4,1.0,799,0 % off,799
580,Itel, Power 400,No Color,0,4.1,0,0,0.0,2500.0,2.4,1.0,1110,26% off,1500
581,JIVI, X30,No Color,0,3.9,0,0,0.0,800.0,1.8,1.0,749,0 % off,749
582,Honor," 8C (Blue, 64 GB)",Blue,64,4.3,33033,3057,4.0,4000.0,6.26,1.0,8499,43% off,14999
583,Honor," 8C (Black, 32 GB)",Black,32,4.3,33033,3057,4.0,4000.0,6.26,1.0,8499,34% off,12999
584,Honor," 8C (Blue, 32 GB)",Blue,32,4.3,33033,3057,4.0,4000.0,6.26,1.0,8499,34% off,12999
585,Micromax, X806,No Color,0,3.7,0,0,0.0,1800.0,1.77,1.0,1615,0 % off,1615
586,Nokia," 6.1 Plus (Blue, 64 GB)",Blue,64,4.1,1632,0,6.0,3060.0,5.8,1.0,11329,40% off,18990
587,Forme, Surprise S10,No Color,0,3.7,0,0,0.0,1050.0,2.4,1.0,895,0 % off,895
588,Forme, M600,No Color,0,3.7,0,0,0.0,1500.0,2.4,1.0,999,0 % off,999
589,Tecno," Camon I Ace (Champagne Gold, Gold, 16 GB)","Champagne Gold, Gold",16,4.2,0,0,2.0,3050.0,5.45,1.0,6500,18% off,7999
590,Lenovo," K6 Power (Silver, 32 GB)",Silver,32,4.1,239480,53355,3.0,4000.0,4.025985185185214,1.0,9999,0 % off,9999
591,Apple," iPhone 11 Pro Max (Silver, 512 GB)",Silver,512,4.7,0,0,0.0,0.0,6.5,1.0,150800,0 % off,150800
592,Lava," Z25 (Gold, 32 GB)",Gold,32,4.2,0,0,4.0,3020.0,5.5,2.0,18000,0 % off,18000
593,Vivo," Y81i (Black, 16 GB)",Black,16,4.4,3878,0,2.0,3260.0,6.22,1.0,7399,32% off,10990
594,Redmi," Note 7S (Astro Moonlight White, 64 GB)",Astro Moonlight White,64,4.4,389062,32753,4.0,4000.0,6.3,1.0,11999,14% off,13999
595,Lava, Arc Magic+,No Color,0,3.7,2739,0,0.0,800.0,1.8,1.0,929,0 % off,929
596,Muphone, M230,No Color,0,3.6,0,0,0.0,1700.0,2.8,1.0,1289,0 % off,1289
597,Nokia," 4.2 (Black, 32 GB)",Black,32,4.1,0,0,3.0,3000.0,5.71,1.0,10099,26% off,13699
598,Micromax, X271,No Color,0,0.0,0,0,0.0,0.0,4.025985185185214,1.0,2300,0 % off,2300
599,Kara, Bright,No Color,0,3.4,0,0,0.0,1050.0,1.77,1.0,549,0 % off,549
600,Samsung," Galaxy A2 Core (Gold, 16 GB)",Gold,16,4.2,2991,0,1.0,2600.0,4.025985185185214,1.0,5289,10% off,5900
601,Intex, Eco Beats,No Color,0,3.7,7208,1053,0.0,800.0,1.8,1.0,690,0 % off,690
602,Zen, X45+,No Color,0,3.5,0,0,0.0,1000.0,2.4,1.0,959,0 % off,959
603,Lava, ARC Glam,No Color,0,3.8,0,0,0.0,800.0,1.77,1.0,979,0 % off,979
604,Micromax, X333,No Color,0,3.3,0,0,0.0,1000.0,2.8,1.0,2999,0 % off,2999
605,Lemon," Classic 451 (Silver, 8 GB)",Silver,8,3.5,0,0,1.0,2200.0,4.5,1.0,3299,0 % off,3299
606,Lava, KKT Connect Plus,No Color,0,3.6,0,0,0.0,1750.0,2.4,1.0,1219,0 % off,1219
607,Lava, KKT Connect Plus,No Color,0,3.6,0,0,0.0,1750.0,2.4,1.0,1219,0 % off,1219
608,Forme, Gorilla,No Color,0,3.8,0,0,0.0,1800.0,2.8,1.0,999,0 % off,999
609,Redmi," K20 (Flame Red, 128 GB)",Flame Red,128,4.5,44050,4802,6.0,4000.0,6.39,1.0,24999,0 % off,24999
610,Lava, Spark Vibe,No Color,0,3.7,0,0,0.0,1300.0,2.8,1.0,1469,0 % off,1469
611,Peace, P4,No Color,0,3.5,2708,0,0.0,850.0,1.8,1.0,540,39% off,540
612,Blackbear, B5 Bolt,No Color,0,3.9,0,0,0.0,1000.0,1.8,1.0,649,0 % off,649
613,Gionee," Pioneer P3 (White, 4 GB)",White,4,3.9,0,0,0.0,1700.0,4.3,1.0,2350,70% off,7996
614,Gionee," F205 Pro (Blue, 16 GB)",Blue,16,4.1,8756,0,2.0,3000.0,5.45,1.0,3890,44% off,6990
615,Snexian, M6044,No Color,0,2.2,0,0,0.0,1800.0,2.4,1.0,1049,0 % off,1049
616,Google," Pixel 2 (Kinda Blue, 64 GB)",Kinda Blue,64,4.5,8260,1372,4.0,2700.0,4.025985185185214,2.0,61000,0 % off,61000
